model,lens,stage1_label,sample_id,layer,candidate_id,source_pos,source_feature_id,target_effect,rank_effect,score,clean_source_minus_controls,real_source_effect,real_minus_shifted,real_minus_shuffled,real_target_minus_wrong,status,clean_target_rank,mask_condition,position_group,target_minus_wrong,top_k,wrong_effect
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,13,,,,-1.125,-5.0,,,,,,,ok,,shifted_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,15,,,,-1.125,-1.0,,,,,,,ok,,shifted_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,15,,,,-0.875,-3.0,,,,,,,ok,,shifted_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,15,,,,0.0625,1.0,,,,,,,ok,,shifted_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,15,,,,-1.5625,-5.0,,,,,,,ok,,shifted_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,17,,,,-0.875,-3.0,,,,,,,ok,,shifted_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,17,,,,-0.875,-3.0,,,,,,,ok,,shifted_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,17,,,,0.0,1.0,,,,,,,ok,,shifted_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,17,,,,-1.75,-5.0,,,,,,,ok,,shifted_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,13,,,,0.1875,-3.0,,,,,,,ok,,shuffled_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,13,,,,-0.1875,-1.0,,,,,,,ok,,shuffled_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,13,,,,-0.3125,-2.0,,,,,,,ok,,shuffled_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,13,,,,-0.3125,-3.0,,,,,,,ok,,shuffled_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,15,,,,-0.125,-4.0,,,,,,,ok,,shuffled_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,15,,,,-0.375,-1.0,,,,,,,ok,,shuffled_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,15,,,,0.0,0.0,,,,,,,ok,,shuffled_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,15,,,,-0.875,-3.0,,,,,,,ok,,shuffled_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,17,,,,-0.3125,-3.0,,,,,,,ok,,shuffled_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,17,,,,-0.3125,-1.0,,,,,,,ok,,shuffled_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,17,,,,0.25,0.0,,,,,,,ok,,shuffled_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_02108,17,,,,-1.0625,-4.0,,,,,,,ok,,shuffled_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,2.0,24.0,,,,,,,ok,,answer_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,0.6875,3.0,,,,,,,ok,,answer_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,1.6875,22.0,,,,,,,ok,,answer_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,2.0625,24.0,,,,,,,ok,,answer_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,1.875,24.0,,,,,,,ok,,answer_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,0.4375,3.0,,,,,,,ok,,answer_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,1.6875,14.0,,,,,,,ok,,answer_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,2.125,24.0,,,,,,,ok,,answer_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,2.0625,20.0,,,,,,,ok,,answer_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,-0.875,-5.0,,,,,,,ok,,answer_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,1.375,14.0,,,,,,,ok,,answer_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,1.25,19.0,,,,,,,ok,,answer_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,2.0,24.0,,,,,,,ok,,union_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,0.6875,3.0,,,,,,,ok,,union_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,1.6875,22.0,,,,,,,ok,,union_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,2.0625,24.0,,,,,,,ok,,union_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,1.875,24.0,,,,,,,ok,,union_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,0.4375,3.0,,,,,,,ok,,union_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,1.6875,14.0,,,,,,,ok,,union_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,2.125,24.0,,,,,,,ok,,union_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,2.0625,20.0,,,,,,,ok,,union_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,-0.875,-5.0,,,,,,,ok,,union_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,1.375,14.0,,,,,,,ok,,union_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,1.25,19.0,,,,,,,ok,,union_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,0.5625,2.0,,,,,,,ok,,shifted_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,-0.0625,-1.0,,,,,,,ok,,shifted_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,-0.1875,-3.0,,,,,,,ok,,shifted_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,0.375,3.0,,,,,,,ok,,shifted_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,0.4375,2.0,,,,,,,ok,,shifted_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,0.125,0.0,,,,,,,ok,,shifted_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,-0.0625,-1.0,,,,,,,ok,,shifted_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,0.75,3.0,,,,,,,ok,,shifted_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,0.6875,2.0,,,,,,,ok,,shifted_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,-0.25,-2.0,,,,,,,ok,,shifted_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,0.1875,0.0,,,,,,,ok,,shifted_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,-0.25,0.0,,,,,,,ok,,shifted_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,0.875,10.0,,,,,,,ok,,shuffled_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,0.0,-2.0,,,,,,,ok,,shuffled_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,0.4375,6.0,,,,,,,ok,,shuffled_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,13,,,,0.125,7.0,,,,,,,ok,,shuffled_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,1.125,9.0,,,,,,,ok,,shuffled_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,0.1875,-2.0,,,,,,,ok,,shuffled_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,0.0625,4.0,,,,,,,ok,,shuffled_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,15,,,,1.0,9.0,,,,,,,ok,,shuffled_mask,visual+answer,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,0.875,10.0,,,,,,,ok,,shuffled_mask,visual_span,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,0.1875,2.0,,,,,,,ok,,shuffled_mask,answer_adjacent,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,0.0,4.0,,,,,,,ok,,shuffled_mask,top_hidden_delta,nan,,
qwen,hidden_restore,one_region_dominated,okvqa_val_1295955,17,,,,0.625,8.0,,,,,,,ok,,shuffled_mask,visual+answer,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,3.3125,33.0,,,,,,,ok,,answer_mask,visual_span,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,24.0,,,,,,,ok,,answer_mask,answer_adjacent,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,-0.0625,6.0,,,,,,,ok,,answer_mask,top_hidden_delta,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,3.5,36.0,,,,,,,ok,,answer_mask,visual+answer,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,2.9375,28.0,,,,,,,ok,,answer_mask,visual_span,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,1.0625,31.0,,,,,,,ok,,answer_mask,answer_adjacent,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,-0.375,2.0,,,,,,,ok,,answer_mask,top_hidden_delta,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,2.625,35.0,,,,,,,ok,,answer_mask,visual+answer,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,1.6875,24.0,,,,,,,ok,,answer_mask,visual_span,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.8125,32.0,,,,,,,ok,,answer_mask,answer_adjacent,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,-0.125,3.0,,,,,,,ok,,answer_mask,top_hidden_delta,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,2.9375,37.0,,,,,,,ok,,answer_mask,visual+answer,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,3.3125,33.0,,,,,,,ok,,union_mask,visual_span,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.0,24.0,,,,,,,ok,,union_mask,answer_adjacent,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,-0.0625,6.0,,,,,,,ok,,union_mask,top_hidden_delta,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,3.5,36.0,,,,,,,ok,,union_mask,visual+answer,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,2.9375,28.0,,,,,,,ok,,union_mask,visual_span,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,1.0625,31.0,,,,,,,ok,,union_mask,answer_adjacent,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,-0.375,2.0,,,,,,,ok,,union_mask,top_hidden_delta,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,2.625,35.0,,,,,,,ok,,union_mask,visual+answer,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,1.6875,24.0,,,,,,,ok,,union_mask,visual_span,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.8125,32.0,,,,,,,ok,,union_mask,answer_adjacent,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,-0.125,3.0,,,,,,,ok,,union_mask,top_hidden_delta,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,2.9375,37.0,,,,,,,ok,,union_mask,visual+answer,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,3.5,22.0,,,,,,,ok,,shifted_mask,visual_span,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.625,14.0,,,,,,,ok,,shifted_mask,answer_adjacent,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.1875,7.0,,,,,,,ok,,shifted_mask,top_hidden_delta,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,4.1875,28.0,,,,,,,ok,,shifted_mask,visual+answer,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,3.0625,21.0,,,,,,,ok,,shifted_mask,visual_span,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.8125,18.0,,,,,,,ok,,shifted_mask,answer_adjacent,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.25,2.0,,,,,,,ok,,shifted_mask,top_hidden_delta,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,3.4375,29.0,,,,,,,ok,,shifted_mask,visual+answer,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,2.375,12.0,,,,,,,ok,,shifted_mask,visual_span,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,1.0,18.0,,,,,,,ok,,shifted_mask,answer_adjacent,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.6875,3.0,,,,,,,ok,,shifted_mask,top_hidden_delta,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,3.125,29.0,,,,,,,ok,,shifted_mask,visual+answer,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.1875,0.0,,,,,,,ok,,shuffled_mask,visual_span,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.625,4.0,,,,,,,ok,,shuffled_mask,answer_adjacent,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.125,1.0,,,,,,,ok,,shuffled_mask,top_hidden_delta,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,13,,,,0.6875,4.0,,,,,,,ok,,shuffled_mask,visual+answer,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.1875,-2.0,,,,,,,ok,,shuffled_mask,visual_span,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.6875,5.0,,,,,,,ok,,shuffled_mask,answer_adjacent,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.25,1.0,,,,,,,ok,,shuffled_mask,top_hidden_delta,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.625,5.0,,,,,,,ok,,shuffled_mask,visual+answer,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.375,0.0,,,,,,,ok,,shuffled_mask,visual_span,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0625,4.0,,,,,,,ok,,shuffled_mask,answer_adjacent,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,-0.4375,0.0,,,,,,,ok,,shuffled_mask,top_hidden_delta,nan,,
qwen,hidden_restore,multi_evidence_supported,okvqa_val_258605,17,,,,1.0625,5.0,,,,,,,ok,,shuffled_mask,visual+answer,nan,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,13,qwen_evidence_first_0001,36,6403,,,2.1709034956963666,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,13,qwen_evidence_first_0002,108,6403,,,1.6112270330126286,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,13,qwen_evidence_first_0003,56,6403,,,1.3614504988406917,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,13,qwen_evidence_first_0004,129,6403,,,1.3289435135594154,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,13,qwen_evidence_first_0005,141,6403,,,1.3044131025988168,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,13,qwen_evidence_first_0006,165,1832,,,1.2040370581056328,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,13,qwen_evidence_first_0007,165,4109,,,1.1702580716681024,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,13,qwen_evidence_first_0008,131,6403,,,1.142866426782588,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,13,qwen_evidence_first_0009,91,7084,,,0.7454157626723122,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,13,qwen_evidence_first_0010,114,7084,,,0.7283300786569072,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,13,qwen_evidence_first_0011,275,7084,,,0.6035300032814102,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,13,qwen_evidence_first_0012,321,7084,,,0.47656259625102704,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,13,qwen_evidence_first_0013,135,7084,,,0.47483960203882924,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,13,qwen_evidence_first_0014,136,7084,,,0.458483271522504,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,13,qwen_evidence_first_0015,276,7084,,,0.45369076345780884,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,13,qwen_evidence_first_0016,89,6403,,,0.3667833731204437,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,15,qwen_evidence_first_0001,107,5892,,,2.5986708805948604,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,15,qwen_evidence_first_0002,85,5892,,,1.5801352315666706,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,15,qwen_evidence_first_0003,250,5892,,,1.5433019661186926,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,15,qwen_evidence_first_0004,141,5892,,,1.5018523681044005,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,15,qwen_evidence_first_0005,279,7019,,,1.442975323208535,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,15,qwen_evidence_first_0006,137,5892,,,1.2870438769713741,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,15,qwen_evidence_first_0007,114,5892,,,1.250075427849112,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,15,qwen_evidence_first_0008,68,5892,,,1.2476762209275298,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,15,qwen_evidence_first_0009,91,6386,,,1.3710413340053331,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,15,qwen_evidence_first_0010,114,6386,,,1.1001836799018196,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,15,qwen_evidence_first_0011,275,6386,,,0.8978564660882847,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,15,qwen_evidence_first_0012,136,6386,,,0.8027207201524006,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,15,qwen_evidence_first_0013,275,5892,,,0.7572765950049835,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,15,qwen_evidence_first_0014,276,6386,,,0.6341165366290011,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,15,qwen_evidence_first_0015,321,6386,,,0.6143265383450572,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,15,qwen_evidence_first_0016,89,6386,,,0.6058315140864914,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0001,68,7806,,,1.6166749814396588,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0002,92,4602,,,1.2285953204648787,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0003,68,4602,,,1.011280892254592,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0004,49,7806,,,0.931305816439217,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0005,36,2581,,,0.8810650681418688,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0006,56,7806,,,0.8750029002898427,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0007,342,4602,,,0.8723885257691975,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0008,36,7806,,,0.8703845036183491,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0009,89,4602,,,0.8615569320316242,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0010,112,4602,,,0.6765783302389856,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0011,275,5217,,,0.5343095940628584,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0012,275,4602,,,0.5082780145001973,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0013,165,5217,,,0.42357933890240934,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0014,135,4602,,,0.4092830959807092,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0015,81,1822,,,0.40447750363845325,,,,,,ok,5.0,,,,,
qwen,plt_candidate_discovery,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0016,89,4451,,,0.399275656049391,,,,,,ok,5.0,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0001,36,6403,,,,0.08333333333333333,-0.0625,-0.125,0.0,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0002,108,6403,,,,-0.020833333333333332,-0.0625,-0.0625,-0.0625,0.0,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0003,56,6403,,,,-0.020833333333333332,0.0625,0.0625,0.0,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_00893,17,qwen_evidence_first_0004,129,6403,,,,0.16666666666666666,0.0625,0.0,0.0625,0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0009,91,7084,,,,0.020833333333333332,0.0625,0.125,0.0625,-0.0625,ok,,,,,,
qwen,plt_feature_zeroing_restore,multi_evidence_supported,okvqa_val_258605,17,qwen_evidence_first_0010,114,7084,,,,-0.020833333333333336,0.0625,0.0625,0.0,0.0625,ok,,,,,,
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,-0.0625,0.0,,,,,,0.0625,ok,,answer_mask,,,1,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,answer_mask,,,4,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,answer_mask,,,8,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,answer_mask,,,16,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,answer_mask,,,32,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,answer_mask,,,64,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,-0.0625,0.0,,,,,,0.0625,ok,,union_mask,,,1,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,union_mask,,,4,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,union_mask,,,8,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,13,,,,0.0,0.0,,,,,,0.0625,ok,,union_mask,,,16,-0.0625
