record_type,sample_id,prompt_name,analysis_group,reasoning_operation,image_dependence_tier,target_answer,target_token_id,target_token,top_k,actual_k,control_group,mask_condition,candidate_ids,feature_ids,positions,activation_drop_sum,clean_activation_sum,target_logit_effect,target_rank_effect,wrong_logit_effect,wrong_rank_effect,gap_closure,clean_target_logit,mask_target_logit,clean_target_rank,mask_target_rank
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,random_active_feature_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,0.0,4,0.0,0,0.0,12.625,7.5,26,464
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,source,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,76.8125,140.25,,,,,,12.625,7.5,26,464
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,source,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,76.8125,140.25,0.03125,-1,0.0625,0,0.006097560975609756,12.625,7.5,26,464
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_position_matched_feature_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,35.25,101.125,,,,,,12.625,7.5,26,464
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_position_matched_feature_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,35.25,101.125,0.0,10,0.0,0,0.0,12.625,7.5,26,464
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_feature_random_position_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,48.75,138.5,,,,,,12.625,7.5,26,464
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_feature_random_position_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,48.75,138.5,0.0625,16,0.0,0,0.012195121951219513,12.625,7.5,26,464
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,random_active_feature_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,,,,,,12.625,7.5,26,464
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,random_active_feature_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,0.0,4,0.0,0,0.0,12.625,7.5,26,464
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,source,shifted_mask,qwen_evidence_first_0001,6346,30,7.25,45.0,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,source,shifted_mask,qwen_evidence_first_0001,6346,30,7.25,45.0,0.0625,0,0.125,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001,7909,30,18.625,18.625,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001,7909,30,18.625,18.625,0.0,0,0.0,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001,6346,130,17.125,43.5,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001,6346,130,17.125,43.5,-0.0625,0,0.0,0,-0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,random_active_feature_control,shifted_mask,qwen_evidence_first_0001,166,30,2.59375,2.59375,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,random_active_feature_control,shifted_mask,qwen_evidence_first_0001,166,30,2.59375,2.59375,0.0,-1,0.125,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,14.625,140.25,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,14.625,140.25,0.0,-1,0.0,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,10.25,101.125,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,10.25,101.125,0.0625,0,0.125,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,55.4375,138.5,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,55.4375,138.5,0.0625,0,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,0.0625,0,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,14.625,140.25,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,14.625,140.25,0.0,-1,0.0,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,10.25,101.125,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,10.25,101.125,0.0625,0,0.125,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,55.4375,138.5,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,55.4375,138.5,0.0625,0,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,0.0625,0,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,14.625,140.25,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,14.625,140.25,0.0,-1,0.0,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,10.25,101.125,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,10.25,101.125,0.0625,0,0.125,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,55.4375,138.5,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,55.4375,138.5,0.0625,0,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,0.0625,0,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,14.625,140.25,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,14.625,140.25,0.0,-1,0.0,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,10.25,101.125,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,10.25,101.125,0.0625,0,0.125,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,55.4375,138.5,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,55.4375,138.5,0.0625,0,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,0.0625,0,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,14.625,140.25,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,14.625,140.25,0.0,-1,0.0,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,10.25,101.125,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,10.25,101.125,0.0625,0,0.125,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,55.4375,138.5,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,55.4375,138.5,0.0625,0,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,8.859375,8.859375,0.0625,0,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,source,shuffled_mask,qwen_evidence_first_0001,6346,30,2.75,45.0,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,source,shuffled_mask,qwen_evidence_first_0001,6346,30,2.75,45.0,-0.0625,0,-0.125,0,-0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001,7909,30,18.625,18.625,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001,7909,30,18.625,18.625,0.0,0,-0.0625,0,0.0,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001,6346,130,10.25,43.5,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001,6346,130,10.25,43.5,-0.0625,0,-0.0625,0,-0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001,166,30,2.59375,2.59375,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001,166,30,2.59375,2.59375,0.0,0,0.0625,0,0.0,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,1.125,140.25,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,1.125,140.25,0.0,0,-0.0625,0,0.0,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,15.625,101.125,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,15.625,101.125,0.0,1,-0.0625,0,0.0,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,33.125,138.5,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,33.125,138.5,-0.0625,0,-0.0625,0,-0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,4.046875,8.859375,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,4.046875,8.859375,-0.0625,0,-0.0625,0,-0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,1.125,140.25,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,1.125,140.25,0.0,0,-0.0625,0,0.0,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,15.625,101.125,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,15.625,101.125,0.0,1,-0.0625,0,0.0,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,33.125,138.5,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,33.125,138.5,-0.0625,0,-0.0625,0,-0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,4.046875,8.859375,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,166|7992|2025|3740,30|93|232|90,4.046875,8.859375,-0.0625,0,-0.0625,0,-0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,1.125,140.25,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,30|93|232|90,1.125,140.25,0.0,0,-0.0625,0,0.0,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,15.625,101.125,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,7909|6346|6346|6926,30|93|232|90,15.625,101.125,0.0,1,-0.0625,0,0.0,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,33.125,138.5,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,6346|7084|7084|7084,130|92|175|41,33.125,138.5,-0.0625,0,-0.0625,0,-0.05,12.625,11.375,26,27
