record_type,sample_id,prompt_name,analysis_group,reasoning_operation,image_dependence_tier,target_answer,target_token_id,target_token,top_k,actual_k,control_group,mask_condition,candidate_ids,feature_ids,positions,activation_drop_sum,clean_activation_sum,target_logit_effect,target_rank_effect,wrong_logit_effect,wrong_rank_effect,gap_closure,clean_target_logit,mask_target_logit,clean_target_rank,mask_target_rank
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,random_active_feature_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,14.5,15.8125,,,,,,12.625,7.5,26,464
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,random_active_feature_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,14.5,15.8125,0.0,8,-0.0625,0,0.0,12.625,7.5,26,464
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,source,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,74.125,117.875,,,,,,12.625,7.5,26,464
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,source,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,74.125,117.875,0.03125,13,0.0,0,0.006097560975609756,12.625,7.5,26,464
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_position_matched_feature_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,77.75,129.875,,,,,,12.625,7.5,26,464
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_position_matched_feature_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,77.75,129.875,0.0625,17,0.0,0,0.012195121951219513,12.625,7.5,26,464
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_feature_random_position_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,35.9375,117.5,,,,,,12.625,7.5,26,464
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_feature_random_position_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,35.9375,117.5,0.03125,11,0.0,0,0.006097560975609756,12.625,7.5,26,464
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,random_active_feature_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,14.5,15.8125,,,,,,12.625,7.5,26,464
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,random_active_feature_control,union_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,14.5,15.8125,0.0,8,-0.0625,0,0.0,12.625,7.5,26,464
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,source,shifted_mask,qwen_evidence_first_0001,5217,164,-3.125,26.875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,source,shifted_mask,qwen_evidence_first_0001,5217,164,-3.125,26.875,0.0,0,0.0,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001,3503,164,3.875,23.125,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001,3503,164,3.875,23.125,-0.0625,0,-0.125,0,-0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001,5217,200,-7.375,26.875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001,5217,200,-7.375,26.875,0.0625,0,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,random_active_feature_control,shifted_mask,qwen_evidence_first_0001,1469,164,-3.15625,2.1875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,random_active_feature_control,shifted_mask,qwen_evidence_first_0001,1469,164,-3.15625,2.1875,0.0625,0,0.125,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,6.625,117.875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,6.625,117.875,0.0,0,0.0,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,49.75,129.875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,49.75,129.875,0.0625,1,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,28.8125,117.5,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,28.8125,117.5,0.0,0,0.125,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,6.046875,15.8125,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,6.046875,15.8125,0.0625,0,0.125,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,6.625,117.875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,6.625,117.875,0.0,0,0.0,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,49.75,129.875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,49.75,129.875,0.0625,1,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,28.8125,117.5,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,28.8125,117.5,0.0,0,0.125,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,6.046875,15.8125,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,6.046875,15.8125,0.0625,0,0.125,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,6.625,117.875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,6.625,117.875,0.0,0,0.0,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,49.75,129.875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,49.75,129.875,0.0625,1,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,28.8125,117.5,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,28.8125,117.5,0.0,0,0.125,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,6.046875,15.8125,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,6.046875,15.8125,0.0625,0,0.125,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,6.625,117.875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,6.625,117.875,0.0,0,0.0,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,49.75,129.875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,49.75,129.875,0.0625,1,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,28.8125,117.5,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,28.8125,117.5,0.0,0,0.125,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,6.046875,15.8125,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,32,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,6.046875,15.8125,0.0625,0,0.125,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,6.625,117.875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,source,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,6.625,117.875,0.0,0,0.0,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,49.75,129.875,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_position_matched_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,49.75,129.875,0.0625,1,0.0,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,28.8125,117.5,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,same_feature_random_position_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,28.8125,117.5,0.0,0,0.125,0,0.0,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,6.046875,15.8125,,,,,,12.625,10.9375,26,36
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,64,4,random_active_feature_control,shifted_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,6.046875,15.8125,0.0625,0,0.125,0,0.037037037037037035,12.625,10.9375,26,36
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,source,shuffled_mask,qwen_evidence_first_0001,5217,164,0.75,26.875,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,source,shuffled_mask,qwen_evidence_first_0001,5217,164,0.75,26.875,-0.0625,0,-0.0625,0,-0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001,3503,164,-4.0,23.125,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001,3503,164,-4.0,23.125,0.0625,2,0.0625,0,0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001,5217,200,-0.25,26.875,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001,5217,200,-0.25,26.875,0.0,1,0.0,0,0.0,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001,1469,164,2.1875,2.1875,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,1,1,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001,1469,164,2.1875,2.1875,0.0,1,-0.0625,0,0.0,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,10.375,117.875,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,10.375,117.875,0.0625,0,0.0,0,0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,40.75,129.875,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,40.75,129.875,0.0625,3,0.0,0,0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,39.0,117.5,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,39.0,117.5,-0.0625,0,-0.0625,0,-0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,13.3359375,15.8125,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,4,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,13.3359375,15.8125,0.0,2,-0.125,0,0.0,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,10.375,117.875,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,10.375,117.875,0.0625,0,0.0,0,0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,40.75,129.875,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,40.75,129.875,0.0625,3,0.0,0,0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,39.0,117.5,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,39.0,117.5,-0.0625,0,-0.0625,0,-0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,13.3359375,15.8125,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,8,4,random_active_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,1469|1450|4271|5056,164|207|171|127,13.3359375,15.8125,0.0,2,-0.125,0,0.0,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,10.375,117.875,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,source,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,164|207|171|127,10.375,117.875,0.0625,0,0.0,0,0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,40.75,129.875,,,,,,12.625,11.375,26,27
group_restore,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_position_matched_feature_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,3503|4500|3560|3503,164|207|171|127,40.75,129.875,0.0625,3,0.0,0,0.05,12.625,11.375,26,27
activation_drop,okvqa_val_00310,B_direct,non_numeric,relation_reasoning,low,view,2738, View,16,4,same_feature_random_position_control,shuffled_mask,qwen_evidence_first_0001|qwen_evidence_first_0002|qwen_evidence_first_0003|qwen_evidence_first_0004,5217|5217|5217|5217,200|172|190|226,39.0,117.5,,,,,,12.625,11.375,26,27
