model_family,sample_id,sample_type,condition,status,blocked_reason,question_text,answer_text,image_filename,target_token_id,target_token,target_logit,target_prob,target_rank,wrong_token_id,wrong_token,wrong_logit,wrong_rank,target_minus_wrong_margin,generated_text,predicted_answer,format_ok,empty_answer
gemma,okvqa_val_00492,local_context_inference,random_union_size,ok,,What type of boat is this?,sail,COCO_val2014_000000174679.jpg,67211,Sail,20.25,2.7894048182375286e-10,24,236778,2,42.25,1,-22.0,21-foot,21foot,1,0
gemma,okvqa_val_00492,local_context_inference,wrong_image,ok,,What type of boat is this?,sail,COCO_val2014_000000174679.jpg,54455, Sail,16.125,8.365505526405104e-19,1823,200073, surfboard,57.75,1,-41.625,surfboard.,surfboard,1,0
gemma,okvqa_val_00756,local_context_inference,clean,ok,,What war is this airplane associated with?,world war 2,COCO_val2014_000000036528.jpg,4109, World,37.0,6.914330219487397e-13,18,236778,2,65.0,1,-28.0,2nd World War,2nd world war,1,0
gemma,okvqa_val_00756,local_context_inference,mask_A,ok,,What war is this airplane associated with?,world war 2,COCO_val2014_000000036528.jpg,14447,World,36.0,3.577547702526829e-10,17,236778,2,57.75,1,-21.75,2nd World War,2nd world war,1,0
gemma,okvqa_val_00756,local_context_inference,mask_B,ok,,What war is this airplane associated with?,world war 2,COCO_val2014_000000036528.jpg,4109, World,38.25,1.9810084020237262e-13,21,236778,2,67.5,1,-29.25,2nd World War,2nd world war,1,0
gemma,okvqa_val_00756,local_context_inference,mask_A_union_B,ok,,What war is this airplane associated with?,world war 2,COCO_val2014_000000036528.jpg,14447,World,36.0,5.899918886775879e-10,15,236778,2,57.25,1,-21.25,2nd World War,2nd world war,1,0
gemma,okvqa_val_00756,local_context_inference,random_A_size,ok,,What war is this airplane associated with?,world war 2,COCO_val2014_000000036528.jpg,14447,World,30.625,1.3615081555663072e-13,29,236778,2,60.25,1,-29.625,2nd World War,2nd world war,1,0
gemma,okvqa_val_00756,local_context_inference,random_B_size,ok,,What war is this airplane associated with?,world war 2,COCO_val2014_000000036528.jpg,14447,World,34.0,1.5428107467789498e-13,23,236778,2,63.5,1,-29.5,2nd World War,2nd world war,1,0
gemma,okvqa_val_00756,local_context_inference,random_union_size,ok,,What war is this airplane associated with?,world war 2,COCO_val2014_000000036528.jpg,4109, World,39.75,1.4637635721570508e-12,18,236778,2,67.0,1,-27.25,2nd World War,2nd world war,1,0
gemma,okvqa_val_00756,local_context_inference,wrong_image,ok,,What war is this airplane associated with?,world war 2,COCO_val2014_000000036528.jpg,14447,World,28.5,1.591383247401268e-09,22,236778,2,48.75,1,-20.25,2nd World War,2nd world war,1,0
